@relation device-data-weka.filters.unsupervised.instance.Resample-S1-Z10.0

@attribute hour numeric
@attribute weekday numeric
@attribute running_days numeric
@attribute cpu numeric
@attribute memory numeric
@attribute storage numeric
@attribute cpu_temperature numeric
@attribute temperature numeric
@attribute humidity numeric
@attribute air_conditioner numeric
@attribute heater numeric
@attribute failure {0, 1}

@data
7,5,0,63,94,83,55.9,17.1,41.8,0,0,0
21,1,0,20,89,70,54.9,18.1,39.8,0,0,0
2,1,0,88,92,91,54.5,16.5,43,0,1,0
5,1,0,29,100,90,54.3,15.6,44.8,0,1,0
5,2,0,93,91,92,54.8,15.8,44.4,0,1,0
5,1,0,23,98,90,54.3,15.6,44.8,0,1,0
16,1,0,56,90,90,51,23.9,28.2,0,0,0
12,6,2,16,94,89,55,24.3,27.4,1,0,0
13,6,2,46,89,88,54.5,24.1,27.8,1,0,0
15,4,0,100,98,67,58.9,24.7,26.6,1,0,0
21,1,0,100,68,70,55.5,17.6,40.8,0,0,0
19,6,2,69,100,93,55,20,36,0,0,0
17,2,0,42,98,87,57,24.3,27.4,1,0,0
2,6,1,44,88,91,56.4,15,46,0,0,0
9,2,0,87,93,82,55.6,20.6,34.8,0,0,0
6,4,0,91,96,86,57.6,15.2,45.6,0,1,0
20,5,1,97,89,93,55.8,20.9,34.2,0,0,0
20,2,0,58,49,93,57.5,20.5,35,0,0,0
13,0,0,26,76,76,51.4,24.4,27.2,1,0,0
23,5,1,98,99,86,55.9,17.8,40.4,0,0,0
20,0,0,90,86,68,51.3,18.3,39.4,0,0,0
10,4,0,57,100,85,58.1,21.1,33.8,0,0,0
23,1,0,66,91,95,53.1,15.5,45,0,0,0
22,2,0,51,100,95,57.1,17.6,40.8,0,0,0
17,2,0,47,96,91,59.5,22.4,31.2,0,0,0
13,4,0,100,97,72,57.8,24.9,26.2,0,0,0
15,3,0,18,98,79,58.8,24.3,27.4,0,0,0
21,5,1,15,54,95,55.7,19.4,37.2,0,0,0
3,1,0,80,81,92,51.2,15.9,44.2,0,0,0
10,5,0,17,73,71,59.7,22.9,30.2,0,0,0
16,6,2,50,92,81,55,24.9,26.2,1,0,0
1,4,0,29,97,93,59.9,15.1,45.8,0,1,0
21,3,0,8,100,91,58.1,18.7,38.6,0,0,0
19,1,0,67,100,94,51.9,20.8,34.4,0,0,0
8,2,0,10,89,83,55.8,19.2,37.6,0,0,0
10,2,0,16,99,82,56.6,22.6,30.8,0,0,0
15,4,0,31,81,76,57.8,24,28,1,0,0
14,3,0,33,99,86,62,23.9,28.2,1,0,0
14,0,0,87,81,85,52.2,24.1,27.8,1,0,0
11,0,0,47,96,91,52.7,25,26,1,0,0
1,5,0,93,95,91,56.4,15.1,45.8,0,1,0
13,0,0,9,73,76,51.7,24.4,27.2,1,0,0
20,1,0,6,78,70,54.4,18.5,39,0,0,0
9,1,0,97,96,95,56.2,20.9,34.2,0,0,1
21,2,0,8,84,95,56.8,17.9,40.2,0,0,0
10,1,0,6,99,86,50.6,21.4,33.2,0,0,0
6,5,0,19,96,94,55.9,15.4,45.2,0,0,0
14,2,0,87,100,84,60.4,24.3,27.4,1,0,0
5,2,0,10,78,82,59.8,16,44,0,1,0
5,0,2,18,91,87,54.2,15,46,0,1,0
5,4,0,13,100,89,57.8,15.3,45.4,0,0,0
9,4,0,71,80,88,57.9,18.5,39,0,0,0
20,4,0,1,85,86,57,19.4,37.2,0,0,0
1,1,0,13,100,92,51.8,16.4,43.2,0,1,0
1,3,0,14,63,91,58.7,15.6,44.8,0,1,0
20,3,0,72,53,89,61.3,22,32,0,0,0
19,0,0,100,81,64,51.5,18.6,38.8,0,0,0
18,4,0,51,86,74,58,21,34,0,0,0
2,5,0,52,91,53,59.7,15.9,44.2,0,1,0
23,5,1,56,85,93,55.3,18.4,39.2,0,0,0
10,2,0,38,100,82,56.8,23,30,0,0,0
2,1,0,2,99,91,54.6,16.8,42.4,0,0,0
0,5,0,18,91,90,56.3,14.9,46.2,0,1,0
3,5,0,14,100,95,55.9,16.3,43.4,0,1,0
17,5,1,4,71,91,53.4,23.9,28.2,1,0,0
8,3,0,8,96,71,60.5,19.6,36.8,0,0,0
20,1,0,23,75,70,54.5,18.5,39,0,0,0
0,0,2,91,90,95,55.3,15.1,45.8,0,1,0
8,6,1,89,75,81,55.5,18.6,38.8,0,0,0
17,0,0,43,95,90,52.4,22.6,30.8,0,0,0
12,2,0,79,92,88,56.6,24.7,26.6,1,0,0
5,5,0,73,98,61,59.9,16.3,43.4,0,0,0
18,5,1,1,80,89,55.4,22.2,31.6,0,0,0
3,2,0,46,92,90,54.6,15.8,44.4,0,0,0
4,5,0,53,96,95,55.6,16.8,42.4,0,1,0
6,4,0,44,98,76,58.4,14.9,46.2,0,1,0
22,2,0,64,97,86,57.9,15.2,45.6,0,0,0
3,3,0,69,93,87,59.5,16.7,42.6,0,0,0
15,2,0,96,97,83,57.3,23.8,28.4,0,0,0
6,6,1,18,54,85,56.4,17,42,0,0,0
12,6,2,38,96,85,54.6,24.5,27,1,0,0
7,2,0,43,59,89,60.6,17.7,40.6,0,0,0
12,1,0,76,80,92,56.6,24.5,27,1,0,0
23,0,0,6,99,90,54.8,15,46,0,1,0
7,1,0,78,96,88,51,16.7,42.6,0,1,0
2,5,0,65,97,54,59.1,15.6,44.8,0,1,0
16,3,0,87,64,77,59.8,24.9,26.2,1,0,0
17,6,2,5,97,88,54.8,22.7,30.6,0,0,0
15,0,0,49,73,50,50.1,18.2,39.6,0,0,0
19,5,1,7,83,93,55.7,21.2,33.6,0,0,0
16,6,2,98,96,81,55,25,26,1,0,0
9,6,1,90,100,90,55.2,22,32,0,0,0
19,0,0,27,96,95,53.3,19.7,36.6,0,0,0
5,6,1,90,44,83,56.4,16.6,42.8,0,1,0
8,0,0,100,100,86,54,19.1,37.8,0,0,1
12,5,0,95,97,93,56.6,24.7,26.6,1,0,0
21,2,0,76,72,95,57.7,19,38,0,0,0
20,4,0,24,84,62,59.2,19.3,37.4,0,0,0
14,5,1,83,86,91,55.8,23.8,28.4,1,0,0
20,3,0,57,97,89,59.4,20.6,34.8,0,0,0
22,3,0,12,96,93,61.5,17.9,40.2,0,0,0
16,3,0,50,100,80,59.5,24.6,26.8,1,0,0
19,2,0,83,96,89,59.4,19.7,36.6,0,0,0
3,6,1,47,52,95,57.5,15.2,45.6,0,1,0
5,5,0,42,100,95,55.6,16.8,42.4,0,0,0
21,2,0,95,95,92,59.1,17.7,40.6,0,0,0
2,4,0,44,96,90,59.4,16.2,43.6,0,1,0
15,0,0,45,63,81,52.1,23.9,28.2,1,0,0
14,5,1,66,83,92,56.1,23.8,28.4,1,0,0
1,1,0,75,100,91,54.3,15.9,44.2,0,1,0
15,2,0,53,70,85,57.4,23.6,28.8,1,0,0
4,4,0,52,91,79,58.2,16.4,43.2,0,1,0
16,4,0,22,88,78,57.2,23.5,29,1,0,0
16,2,0,60,88,95,59.6,23.5,29,0,0,0
1,4,0,58,88,91,59.4,15.7,44.6,0,1,0
12,4,0,22,90,72,58,23.9,28.2,0,0,0
15,4,0,25,85,76,58,24,28,1,0,0
6,3,0,23,92,83,57.9,16,44,0,1,0
0,2,0,87,91,75,57.4,15.5,45,0,1,0
12,0,0,50,97,91,52.6,24.9,26.2,1,0,0
15,0,0,67,98,52,49.7,18.7,38.6,0,0,0
23,0,0,2,100,87,54.2,15.3,45.4,0,1,0
8,2,0,57,76,80,55.9,19.8,36.4,0,0,0
16,4,0,19,56,67,58.9,24,28,1,0,0
20,4,0,63,89,79,57.1,19.7,36.6,0,0,0
12,3,0,38,100,87,61.3,24.6,26.8,1,0,0
17,4,0,95,76,73,59.1,22.9,30.2,0,0,0
9,4,0,31,64,79,58,19.1,37.8,0,0,0
9,5,0,80,100,93,57,20.5,35,0,0,0
13,5,0,32,86,95,54.9,24.2,27.6,1,0,0
18,1,0,29,100,93,51.6,22.7,30.6,0,0,0
2,4,0,23,100,95,59.5,16.1,43.8,0,1,0
4,2,0,42,85,90,54.4,15.3,45.4,0,0,0
9,0,0,28,100,91,53.6,20.8,34.4,0,0,0
16,2,0,90,79,95,59.6,23.2,29.6,0,0,0
16,1,0,81,97,77,55.5,24.3,27.4,1,0,0
2,1,0,12,78,91,54.5,16.8,42.4,0,1,0
22,5,1,77,84,94,55,18.9,38.2,0,0,0
14,4,0,86,70,86,57.6,24.3,27.4,1,0,0
5,4,0,92,96,89,57.9,14.9,46.2,0,1,0
17,6,2,55,95,88,55.2,23.8,28.4,1,0,0
5,1,0,96,99,90,54.4,15.4,45.2,0,1,0
20,4,0,44,95,79,57.1,19.8,36.4,0,0,0
23,0,0,73,94,75,51,15.7,44.6,0,1,0
9,5,0,17,74,89,57.1,19.9,36.2,0,0,0
15,4,0,52,82,71,59.2,24.2,27.6,1,0,0
1,2,0,11,87,70,58.3,16.4,43.2,0,1,0
2,0,2,43,99,95,54.6,16.3,43.4,0,1,0
3,4,0,87,20,75,57.4,15.8,44.4,0,1,0
1,0,2,67,72,95,54.6,15.6,44.8,0,1,0
9,2,0,8,61,85,60.3,20.2,35.6,0,0,0
2,1,0,97,97,91,54.1,16.2,43.6,0,1,0
12,5,1,57,91,84,57.5,24.9,26.2,1,0,0
12,3,0,42,68,81,57.3,25,26,1,0,0
12,5,0,81,85,93,56,24.6,26.8,1,0,0
14,1,0,67,95,84,56.2,24,28,0,0,0
1,2,0,54,96,90,52.8,15.2,45.6,0,1,0
0,3,0,90,94,95,57.3,15.4,45.2,0,1,0
9,1,0,67,98,95,56.2,20.9,34.2,0,0,0
6,2,0,39,88,90,60.1,16.5,43,0,1,0
22,2,0,47,89,82,57.9,15.8,44.4,0,0,0
2,2,0,89,100,70,57.5,16.4,43.2,0,0,0
23,0,0,5,77,86,55,15,46,0,1,0
11,6,1,71,75,84,55.2,24.7,26.6,0,0,0
21,3,0,55,40,91,62.1,20.5,35,0,0,0
12,0,0,11,98,81,52,24.6,26.8,1,0,0
18,6,2,96,88,88,55.5,21.9,32.2,0,0,0
4,0,2,20,100,95,54.5,16.7,42.6,0,0,0
0,1,0,5,98,92,53.7,15.3,45.4,0,1,0
21,1,0,14,90,94,53.4,18.7,38.6,0,0,0
9,1,0,46,97,92,50.6,20,36,0,0,0
18,1,0,68,100,93,51.6,22.7,30.6,0,0,0
0,5,0,23,96,56,58.3,15.2,45.6,0,1,0
15,0,0,82,100,52,49.8,18.7,38.6,0,0,0
13,0,0,57,80,72,51.8,24.5,27,1,0,0
16,5,0,79,84,82,53.4,24.8,26.4,1,0,0
0,0,2,15,80,92,55.3,15.1,45.8,0,1,0
2,1,0,46,79,91,54.5,16.7,42.6,0,1,0
2,3,0,39,97,95,57.7,16.7,42.6,0,1,0
13,3,0,76,76,83,57.3,24.7,26.6,1,0,0
3,4,0,34,80,93,59.1,16.8,42.4,0,1,0
13,4,0,47,100,87,57.4,24.6,26.8,1,0,0
9,1,0,22,83,93,55.9,20.3,35.4,0,0,0
3,1,0,88,38,92,54.6,16.2,43.6,0,0,0
13,2,0,6,93,84,60.2,24.5,27,1,0,0
10,3,0,28,94,81,58.4,22.8,30.4,0,0,0
8,5,0,97,75,85,56.1,18.4,39.2,0,0,0
16,3,0,69,77,90,60.9,24.3,27.4,0,0,0
2,1,0,9,100,91,54,16.1,43.8,0,1,0
4,3,0,65,100,82,58.5,16.1,43.8,0,0,0
18,2,0,44,73,92,60,21.6,32.8,0,0,0
20,1,0,38,80,95,52.3,20,36,0,0,0
15,4,0,72,74,80,57.9,23.8,28.4,1,0,0
20,4,0,49,95,79,57.1,19.8,36.4,0,0,0
19,6,2,81,88,93,54.9,20,36,0,0,0
6,3,0,66,74,83,57.9,15.8,44.4,0,1,0
19,5,1,47,60,89,55.5,22.1,31.8,0,0,0
22,1,0,32,100,70,56,16.6,42.8,0,0,0
13,5,0,75,95,92,54.6,23.8,28.4,1,0,0
12,0,0,100,96,77,51.9,24.6,26.8,1,0,0
10,4,0,79,97,80,58.1,21.3,33.4,0,0,0
3,0,2,78,93,95,54.3,17,42,0,0,0
16,0,0,69,95,92,52.4,23.4,29.2,1,0,0
22,3,0,100,91,95,57.5,17.7,40.6,0,0,0
11,4,0,47,88,78,58.8,22.7,30.6,0,0,0
11,2,0,46,82,85,59.5,24.1,27.8,0,0,0
1,5,0,33,100,88,56.1,14.9,46.2,0,1,0
22,1,0,87,70,95,53,17,42,0,0,0
10,5,0,64,94,67,60.1,21.7,32.6,0,0,0
20,0,0,75,85,67,51.6,17.8,40.4,0,0,0
17,5,1,71,76,83,56,23.6,28.8,0,0,0
10,2,0,92,95,80,56.7,22.5,31,0,0,0
5,0,2,90,94,87,53.8,15.2,45.6,0,1,0
18,2,0,47,99,90,57.5,22.6,30.8,0,0,0
21,6,2,90,82,95,55.4,16.9,42.2,0,0,0
20,1,0,64,86,69,54.5,19.1,37.8,0,0,0
19,2,0,8,90,95,58.9,19.4,37.2,0,0,0
16,0,0,47,96,92,52.4,23.1,29.8,1,0,0
0,5,0,61,79,86,56,15.2,45.6,0,0,0
11,5,0,41,83,74,59.1,24.4,27.2,0,0,0
9,5,0,65,79,65,59.7,20.1,35.8,0,0,0
16,3,0,41,94,80,59.8,24.4,27.2,1,0,0
2,6,1,100,96,91,56.3,15,46,0,0,0
17,3,0,94,76,77,60.2,23.2,29.6,1,0,0
6,2,0,50,74,88,59.9,16.5,43,0,1,0
22,2,0,68,99,86,57.9,15.2,45.6,0,0,0
6,1,0,38,97,90,54.9,15.8,44.4,0,1,0
9,1,0,53,94,95,56.2,20.7,34.6,0,0,0
5,4,0,55,98,78,58.3,17,42,0,0,0
11,0,0,53,100,88,53.3,23.4,29.2,0,0,0
20,3,0,39,80,89,61.7,22.2,31.6,0,0,0
1,0,2,4,77,95,54.6,15.6,44.8,0,1,0
4,5,0,6,85,60,59.8,16.6,42.8,0,1,0
8,2,0,10,89,94,54.9,18,40,0,0,0
19,5,1,49,90,93,55.4,21.5,33,0,0,0
14,0,0,57,99,84,51.7,24.1,27.8,1,0,0
22,2,0,60,85,85,58.1,15.8,44.4,0,0,0
17,3,0,89,83,80,60,23.2,29.6,1,0,0
10,2,0,5,88,80,56.7,22.4,31.2,0,0,0
15,4,0,21,84,71,58.9,24.4,27.2,1,0,0
14,5,1,9,95,93,55.8,24.3,27.4,1,0,0
0,1,0,26,83,86,51.3,16.3,43.4,0,1,0
18,0,0,14,85,57,50.3,19.9,36.2,0,0,0
6,3,0,96,85,68,59,15.5,45,0,1,0
15,1,0,70,100,95,50.6,23,30,1,0,0
1,5,0,16,79,51,58.4,15.4,45.2,0,1,0
18,4,0,82,73,78,59.2,21.9,32.2,0,0,0
11,4,0,96,100,79,58.2,22,32,0,0,0
15,6,2,30,92,81,54.9,23,30,1,0,0
10,2,0,73,100,80,56.6,22.4,31.2,0,0,0
6,2,0,49,96,94,54.6,16.3,43.4,0,1,0
16,2,0,13,100,85,57.6,24.3,27.4,0,0,0
0,1,0,48,86,76,51,16,44,0,1,0
1,4,0,84,33,76,58.2,15.1,45.8,0,1,0
12,0,0,53,91,91,52,24.7,26.6,1,0,0
2,1,0,66,100,95,51.4,16.9,42.2,0,1,0
3,0,2,81,93,95,54.3,17,42,0,0,0
14,3,0,96,67,72,57.3,23.4,29.2,1,0,0
18,0,0,30,100,92,53.2,21.1,33.8,0,0,0
9,3,0,43,94,75,57.7,20.1,35.8,0,0,0
19,6,2,8,95,93,55.1,20.2,35.6,0,0,0
21,6,2,90,78,95,55.5,16.9,42.2,0,0,0
3,2,0,28,100,86,54.4,16.1,43.8,0,0,0
4,3,0,32,90,94,58,15.7,44.6,0,0,0
10,2,0,88,98,84,59.7,22.1,31.8,0,0,0
17,2,0,75,96,89,59.4,22.8,30.4,0,0,0
23,3,0,12,74,93,61.5,16.7,42.6,0,0,0
8,2,0,66,91,89,60,19.6,36.8,0,0,0
10,3,0,68,100,74,60.4,21.4,33.2,0,0,0
1,3,0,30,91,90,58.4,15.3,45.4,0,1,0
7,2,0,41,93,94,54.7,16.6,42.8,0,1,0
2,0,2,32,92,95,54.4,16.5,43,0,1,0
8,6,1,15,77,81,55.4,18.6,38.8,0,0,0
6,1,0,39,67,95,50.7,16.1,43.8,0,1,0
6,1,0,44,91,95,51.3,16.1,43.8,0,1,0
11,2,0,100,92,86,59.9,23.3,29.4,0,0,0
17,6,2,39,94,88,55.5,23.7,28.6,1,0,0
0,1,0,97,97,84,51,16.3,43.4,0,1,0
12,0,0,83,97,81,51.9,24.6,26.8,1,0,0
13,3,0,15,76,75,57.5,24.3,27.4,1,0,0
11,4,0,87,100,79,58.5,22.3,31.4,0,0,0
4,5,0,43,91,61,60.3,16.5,43,0,0,0
7,3,0,47,87,78,57.5,17.3,41.4,0,0,0
10,2,0,46,99,80,59.9,22.5,31,0,0,0
21,2,0,91,54,92,58.9,17.5,41,0,0,0
4,4,0,98,78,92,58.7,15.6,44.8,0,0,0
7,0,2,36,84,90,54.5,18,40,0,0,0
18,4,0,88,90,74,57.9,21.5,33,0,0,0
21,3,0,73,100,93,57.3,18.3,39.4,0,0,0
10,5,0,56,81,95,56.3,21.8,32.4,0,0,0
10,5,0,95,99,71,60,22.6,30.8,0,0,0
16,2,0,49,77,94,59.8,23.2,29.6,1,0,0
12,4,0,66,90,90,57.6,23.2,29.6,0,0,0
13,4,0,59,100,72,57.9,24.3,27.4,0,0,0
22,0,0,98,68,91,54.5,15,46,0,0,0
1,1,0,70,100,91,54.3,15.9,44.2,0,1,0
21,1,0,53,100,70,54.8,18.2,39.6,0,0,0
5,6,1,4,33,85,55.8,16.9,42.2,0,1,0
10,1,0,56,92,88,50.7,21.9,32.2,0,0,0
17,6,2,81,94,88,55.2,24,28,1,0,0
18,5,1,46,99,85,56.1,22.8,30.4,0,0,0
3,5,0,47,95,60,60,16.4,43.2,0,1,0
17,3,0,95,99,93,61,24.9,26.2,0,0,0
16,3,0,59,97,80,59.5,24.6,26.8,1,0,0
4,1,0,65,38,92,54.6,15.9,44.2,0,0,0
16,2,0,73,96,85,57.6,24.3,27.4,0,0,0
1,2,0,89,90,70,57.8,16.9,42.2,0,1,0
10,2,0,63,100,84,59.7,22.2,31.6,0,0,0
23,0,0,31,98,87,54.2,15.2,45.6,0,1,0
1,2,0,66,85,94,52.7,15.2,45.6,0,1,0
5,2,0,1,90,80,59.2,15.7,44.6,0,1,0
23,6,2,35,81,95,55.9,15.4,45.2,0,0,0
17,5,1,98,43,88,53.1,23.7,28.6,1,0,0
3,3,0,14,79,94,58,16.4,43.2,0,0,0
4,2,0,55,94,74,59.1,15.3,45.4,0,1,0
13,1,0,39,93,95,56.2,23.6,28.8,1,0,0
7,0,2,87,100,90,55.1,16.2,43.6,0,1,0
23,1,0,17,98,73,56.8,15.1,45.8,0,0,0
3,1,0,10,75,95,51.2,16.2,43.6,0,0,0
10,1,0,80,89,92,51.1,22.4,31.2,0,0,0
22,3,0,19,77,94,61.6,18.5,39,0,0,0
9,3,0,86,100,71,60.3,19.8,36.4,0,0,0
16,5,0,50,100,82,53.3,24.5,27,1,0,0
18,4,0,7,82,74,58,21,34,0,0,0
19,4,0,81,92,61,59.1,20.3,35.4,0,0,0
23,0,0,66,79,69,51.3,15.4,45.2,0,1,0
10,0,0,82,100,89,53,22.3,31.4,0,0,0
15,6,2,100,76,81,54.3,23,30,1,0,0
14,5,0,86,92,88,53.9,23.4,29.2,1,0,0
21,5,1,78,97,90,55.5,19.8,36.4,0,0,0
9,0,0,96,91,87,53.7,20.7,34.6,0,0,0
23,2,0,96,90,95,58.9,15.6,44.8,0,0,0
11,4,0,100,96,79,58.2,22.1,31.8,0,0,1
6,5,0,29,68,58,59,15.9,44.2,0,1,0
10,3,0,87,82,76,58.3,21.6,32.8,0,0,0
3,4,0,29,30,79,57.6,15.8,44.4,0,1,0
20,1,0,41,89,94,53.1,19.1,37.8,0,0,0
17,5,1,9,58,89,52.7,23.5,29,1,0,0
11,4,0,37,87,78,58.9,22.7,30.6,0,0,0
12,4,0,70,78,90,57.9,23.1,29.8,0,0,0
7,6,1,63,100,85,55,17.7,40.6,0,0,0
12,2,0,7,51,87,59.3,24.7,26.6,1,0,0
1,4,0,4,30,76,57.8,14.9,46.2,0,1,0
8,2,0,97,100,83,55.8,19.3,37.4,0,0,0
0,3,0,58,94,95,57.1,15.4,45.2,0,1,0
4,5,0,29,90,60,59.7,16.7,42.6,0,1,0
17,2,0,21,100,89,59.5,22.5,31,0,0,0
18,3,0,71,86,86,60.3,24,28,0,0,0
7,2,0,28,100,94,54.7,16.6,42.8,0,1,0
15,5,0,74,100,89,54.4,23.7,28.6,0,0,0
12,5,1,55,72,88,57,24.8,26.4,1,0,0
1,3,0,24,98,95,57.6,15.7,44.6,0,1,0
20,1,0,75,77,70,54.5,18.3,39.4,0,0,0
19,6,2,95,100,95,54.6,21.2,33.6,0,0,0
16,3,0,28,100,80,59.5,24.6,26.8,1,0,0
13,1,0,5,94,95,50.4,24.4,27.2,1,0,0
6,5,0,39,89,94,55.9,15.6,44.8,0,0,0
0,3,0,94,97,95,57.2,15.4,45.2,0,1,0
11,3,0,58,89,80,61.2,23.7,28.6,0,0,0
1,6,1,30,84,89,56.1,15.6,44.8,0,0,0
10,4,0,21,97,85,58.1,21.1,33.8,0,0,0
1,2,0,6,75,70,58.1,16.7,42.6,0,1,0
16,4,0,29,98,80,57.4,23.6,28.8,1,0,0
5,6,1,59,59,85,56.3,16.6,42.8,0,1,0
0,3,0,100,100,91,58.4,15.2,45.6,0,1,0
6,0,2,49,96,94,55,15.6,44.8,0,1,0
6,1,0,22,98,90,54.9,15.8,44.4,0,1,0
14,2,0,74,78,85,57.3,23.6,28.8,1,0,0
15,5,1,23,83,90,56.7,23.5,29,1,0,0
11,6,1,31,67,84,55.2,24.8,26.4,0,0,0
12,1,0,44,97,93,50.6,24.5,27,1,0,0
10,4,0,69,87,88,58.5,20.9,34.2,0,0,0
17,6,2,73,88,88,55.2,24.1,27.8,1,0,0
17,5,1,95,60,82,53.6,24,28,1,0,0
4,4,0,78,86,95,59,15.9,44.2,0,0,0
14,1,0,28,93,95,50.3,23.5,29,1,0,0
14,5,1,1,68,92,56,23.8,28.4,1,0,0
17,5,1,48,71,80,55.8,23.7,28.6,0,0,0
14,6,2,97,88,81,54.9,23,30,1,0,0
7,4,0,86,97,74,57.5,16.8,42.4,0,1,0
2,2,0,3,98,87,52.2,16.1,43.8,0,1,0
20,4,0,54,84,63,58.9,18.4,39.2,0,0,0
13,4,0,54,100,72,57.9,24.3,27.4,0,0,0
22,4,0,22,97,57,57.6,16,44,0,0,0
8,3,0,100,100,71,60.4,19.6,36.8,0,0,1
12,6,2,11,65,85,54.7,24.4,27.2,1,0,0
12,5,1,44,100,86,57.5,24.9,26.2,1,0,0
18,0,0,99,94,92,53.2,21,34,0,0,0
7,2,0,41,58,86,60.9,17.1,41.8,0,0,0
21,0,0,45,98,95,53.3,16.9,42.2,0,0,0
11,3,0,93,79,81,58.2,23.7,28.6,0,0,0
17,4,0,53,62,77,59.2,22.1,31.8,0,0,0
0,3,0,76,79,95,58.4,14.9,46.2,0,1,0
11,5,0,54,100,93,56.5,24.9,26.2,1,0,0
11,3,0,9,81,80,61.6,24.9,26.2,1,0,0
14,1,0,74,94,83,55.9,24.5,27,0,0,0
13,2,0,40,58,83,60.2,24.5,27,1,0,0
5,4,0,20,92,85,57.8,15.2,45.6,0,0,0
7,1,0,62,98,94,54.9,16.1,43.8,0,1,0
10,5,0,47,71,71,59.7,22.9,30.2,0,0,0
6,5,0,84,75,66,59.1,16,44,0,1,0
6,2,0,93,93,91,59.8,16.5,43,0,1,0
5,6,1,2,54,85,55.8,16.9,42.2,0,1,0
7,1,0,11,91,94,54.9,16.2,43.6,0,1,0
17,6,2,57,100,88,55.2,24,28,1,0,0
14,3,0,66,100,73,57.6,23.1,29.8,1,0,0
16,0,0,3,48,58,49.7,21.2,33.6,0,0,0
12,2,0,30,57,87,59.6,24.8,26.4,1,0,0
20,3,0,27,54,87,62.4,20.9,34.2,0,0,0
5,4,0,82,82,87,57.6,15.1,45.8,0,0,0
12,2,0,83,48,87,58.8,24.6,26.8,1,0,0
7,3,0,55,66,63,59.6,16.3,43.4,0,1,0
15,0,0,73,87,52,49.8,18.8,38.4,0,0,0
17,4,0,73,93,80,57.4,22.6,30.8,0,0,0
19,4,0,88,95,59,59.2,20.1,35.8,0,0,0
23,5,1,85,67,93,55.5,18.6,38.8,0,0,0
19,5,1,36,60,89,55.3,22.1,31.8,0,0,0
2,5,0,23,90,54,59,15.6,44.8,0,1,0
23,3,0,100,76,86,57.7,16.8,42.4,0,0,0
18,2,0,68,92,93,59.6,21,34,0,0,0
19,6,2,99,100,92,54.6,21.2,33.6,0,0,0
17,3,0,55,88,89,60.9,24.7,26.6,0,0,0
15,5,0,91,93,88,53.7,23.3,29.4,1,0,0
18,2,0,24,100,90,57.5,23.1,29.8,1,0,0
13,4,0,52,86,72,58,24.1,27.8,0,0,0
18,6,2,42,96,88,54.7,21.6,32.8,0,0,0
13,2,0,52,90,87,57.2,24.2,27.6,1,0,0
9,2,0,34,95,80,55.9,19.8,36.4,0,0,0
1,1,0,45,86,85,51.7,16.3,43.4,0,1,0
6,5,0,13,90,90,56.3,15,46,0,1,0
8,5,0,66,82,64,59.7,18.1,39.8,0,0,0
13,2,0,48,60,83,60.2,24.5,27,1,0,0
9,3,0,42,97,74,60.4,21.4,33.2,0,0,0
9,2,0,57,88,84,59.7,21.7,32.6,0,0,0
10,4,0,44,93,90,58.1,19.6,36.8,0,0,0
3,1,0,16,59,92,54.7,16.2,43.6,0,0,0
12,2,0,89,66,91,59.7,25,26,1,0,0
18,2,0,30,95,93,59.7,20.9,34.2,0,0,0
2,4,0,69,98,95,59.6,16.1,43.8,0,1,0
11,3,0,16,89,81,58.4,23.6,28.8,0,0,0
20,4,0,52,84,63,58.9,18.4,39.2,0,0,0
2,4,0,54,89,95,59.2,16.4,43.2,0,1,0
11,1,0,66,50,92,51.1,23.4,29.2,0,0,0
6,1,0,77,93,93,54.8,15.8,44.4,0,1,0
19,3,0,44,72,85,61.4,23,30,0,0,0
16,1,0,54,100,77,55.5,24.3,27.4,1,0,0
0,6,1,31,96,91,55.8,17.1,41.8,0,0,0
6,4,0,42,83,86,57.3,15,46,0,1,0
3,3,0,40,95,86,59,16.4,43.2,0,0,0
12,2,0,54,60,87,59.3,24.7,26.6,1,0,0
15,6,2,68,58,81,55.6,24,28,0,0,0
0,2,0,90,75,90,52.7,14.9,46.2,0,1,0
9,3,0,77,84,74,60.4,20.9,34.2,0,0,0
21,0,0,63,90,62,51.6,16.6,42.8,0,0,0
2,0,2,11,93,95,54.9,16.3,43.4,0,1,0
1,6,1,5,98,91,55.9,15.7,44.6,0,0,0
6,5,0,59,64,58,59.4,15.8,44.4,0,1,0
15,3,0,8,95,77,58.5,24,28,0,0,0
7,5,0,83,78,64,59.2,16.4,43.2,0,1,0
21,0,0,16,100,92,54.3,15.8,44.4,0,0,0
5,2,0,44,88,82,59.8,16,44,0,1,0
0,1,0,4,93,95,54.7,15.6,44.8,0,1,0
19,1,0,51,96,74,54.7,20.4,35.2,0,0,0
7,2,0,2,91,91,54.7,17.1,41.8,0,0,0
2,1,0,81,100,91,54.1,16.2,43.6,0,1,0
16,4,0,50,74,67,59.1,24,28,1,0,0
9,3,0,44,100,74,60.5,20.4,35.2,0,0,0
19,3,0,96,92,90,61.7,22.5,31,0,0,0
9,5,0,73,72,89,57.1,19.9,36.2,0,0,0
21,2,0,29,72,88,58.6,16.9,42.2,0,0,0
20,3,0,74,57,89,61.4,21.8,32.4,0,0,0
11,1,0,9,100,88,56.6,24.7,26.6,0,0,0
6,5,0,48,54,61,59.2,15.6,44.8,0,1,0
